25.518138,81.563216,2.833055
24.958704,81.741517,2.841215
24.397851,81.915240,2.849364
23.835621,82.084382,2.857503
23.272056,82.248936,2.865631
22.707198,82.408897,2.873749
22.141087,82.564259,2.881859
21.573767,82.715017,2.889961
21.005278,82.861164,2.898055
20.435662,83.002696,2.906143
19.864962,83.139607,2.914224
19.293218,83.271891,2.922300
18.720473,83.399543,2.930371
18.146769,83.522557,2.938438
17.572146,83.640927,2.946501
16.996647,83.754648,2.954562
16.420314,83.863715,2.962621
15.843188,83.968121,2.970678
15.265311,84.067862,2.978735
14.686725,84.162931,2.986792
14.107471,84.253323,2.994849
13.527591,84.339033,3.002908
12.947128,84.420054,3.010969
12.366122,84.496382,3.019032
11.784615,84.568011,3.027099
11.202649,84.634935,3.035171
10.620267,84.697148,3.043247
10.037509,84.754646,3.051328
9.454417,84.807422,3.059416
8.871033,84.855470,3.067511
8.287399,84.898786,3.075613
7.703557,84.937364,3.083724
7.119548,84.971198,3.091843
6.535414,85.000282,3.099972
5.951197,85.024612,3.108112
5.366938,85.044180,3.116263
4.782679,85.058983,3.124425
4.198463,85.069013,3.132599
3.614330,85.074267,3.140787
3.030322,85.074737,-3.134197
2.446482,85.070419,-3.125981
1.862850,85.061307,-3.117750
1.279469,85.047395,-3.109504
0.696380,85.028678,-3.101241
0.113626,85.005150,-3.092967
-0.468755,84.976809,-3.084720
-1.050733,84.943675,-3.076518
-1.632288,84.905777,-3.068361
-2.213397,84.863145,-3.060250
-2.794039,84.815809,-3.052183
-3.374190,84.763800,-3.044163
-3.953829,84.707146,-3.036187
-4.532934,84.645878,-3.028258
-5.111482,84.580026,-3.020373
-5.689453,84.509620,-3.012534
-6.266823,84.434689,-3.004741
-6.843570,84.355263,-2.996992
-7.419673,84.271373,-2.989289
-7.995110,84.183048,-2.981630
-8.569857,84.090318,-2.974017
-9.143894,83.993212,-2.966448
-9.717199,83.891761,-2.958924
-10.289748,83.785995,-2.951444
-10.861520,83.675944,-2.944008
-11.432494,83.561637,-2.936615
-12.002646,83.443104,-2.929267
-12.571955,83.320375,-2.921962
-13.140399,83.193480,-2.914700
-13.707956,83.062449,-2.907480
-14.274603,82.927312,-2.900303
-14.840319,82.788098,-2.893168
-15.405081,82.644838,-2.886075
-15.968867,82.497562,-2.879023
-16.531656,82.346298,-2.872013
-17.093426,82.191078,-2.865043
-17.654153,82.031931,-2.858113
-18.213816,81.868887,-2.851223
-18.772394,81.701975,-2.844373
-19.329863,81.531227,-2.837562
-19.886203,81.356670,-2.830789
-20.441390,81.178336,-2.824055
-20.995403,80.996255,-2.817358
-21.548220,80.810456,-2.810699
-22.099818,80.620968,-2.804076
-22.650176,80.427823,-2.797490
-23.199271,80.231049,-2.790940
-23.747081,80.030677,-2.784425
-24.293585,79.826737,-2.777945
-24.838761,79.619258,-2.771500
-25.382585,79.408271,-2.765088
-25.925036,79.193804,-2.758710
-26.466093,78.975889,-2.752365
-27.005732,78.754555,-2.746052
-27.543933,78.529831,-2.739771
-28.080672,78.301748,-2.733522
-28.615927,78.070336,-2.727303
-29.149678,77.835624,-2.721115
-29.681901,77.597643,-2.714956
-30.212575,77.356422,-2.708826
-30.741677,77.111991,-2.702725
-31.269185,76.864380,-2.696653
-31.795078,76.613618,-2.690607
-32.319333,76.359737,-2.684589
-32.841928,76.102765,-2.678597
-33.362841,75.842733,-2.672631
-33.882051,75.579670,-2.666690
-34.399534,75.313606,-2.660773
-34.915269,75.044571,-2.654877
-35.429235,74.772593,-2.648976
-35.941415,74.497678,-2.643061
-36.451796,74.219828,-2.637130
-36.960363,73.939042,-2.631184
-37.467104,73.655320,-2.625223
-37.972004,73.368663,-2.619248
-38.475048,73.079070,-2.613258
-38.976224,72.786543,-2.607253
-39.475518,72.491080,-2.601233
-39.972914,72.192682,-2.595198
-40.468401,71.891350,-2.589149
-40.961963,71.587083,-2.583086
-41.453586,71.279881,-2.577008
-41.943258,70.969745,-2.570915
-42.430964,70.656675,-2.564808
-42.916690,70.340670,-2.558687
-43.400422,70.021732,-2.552552
-43.882146,69.699859,-2.546403
-44.361849,69.375053,-2.540239
-44.839516,69.047313,-2.534062
-45.315135,68.716640,-2.527871
-45.788689,68.383033,-2.521666
-46.260167,68.046493,-2.515448
-46.729554,67.707020,-2.509216
-47.196836,67.364614,-2.502971
-47.661999,67.019275,-2.496712
-48.125030,66.671003,-2.490441
-48.585914,66.319799,-2.484157
-49.044637,65.965662,-2.477859
-49.501187,65.608593,-2.471550
-49.955548,65.248592,-2.465227
-50.407707,64.885659,-2.458892
-50.857650,64.519793,-2.452546
-51.305363,64.150996,-2.446187
-51.750832,63.779267,-2.439816
-52.194044,63.404607,-2.433433
-52.634984,63.027015,-2.427039
-53.073639,62.646492,-2.420634
-53.509994,62.263038,-2.414217
-53.944036,61.876653,-2.407790
-54.375751,61.487336,-2.401351
-54.805126,61.095089,-2.394903
-55.232145,60.699912,-2.388444
-55.656795,60.301803,-2.381974
-56.079063,59.900765,-2.375495
-56.498935,59.496796,-2.369006
-56.916396,59.089897,-2.362508
-57.331432,58.680068,-2.356000
-57.744031,58.267309,-2.349484
-58.154177,57.851621,-2.342958
-58.561857,57.433002,-2.336424
-58.967058,57.011455,-2.329882
-59.369765,56.586978,-2.323332
-59.769964,56.159571,-2.316774
-60.167641,55.729236,-2.310208
-60.562784,55.295972,-2.303636
-60.955377,54.859779,-2.297056
-61.345406,54.420657,-2.290469
-61.732859,53.978606,-2.283876
-62.117720,53.533627,-2.277277
-62.499977,53.085720,-2.270673
-62.879615,52.634885,-2.264062
-63.256621,52.181121,-2.257446
-63.630979,51.724430,-2.250825
-64.002678,51.264811,-2.244200
-64.371702,50.802264,-2.237570
-64.738038,50.336789,-2.230936
-65.101672,49.868388,-2.224288
-65.462572,49.397072,-2.217609
-65.820675,48.922880,-2.210894
-66.175917,48.445851,-2.204142
-66.528231,47.966023,-2.197352
-66.877551,47.483438,-2.190521
-67.223812,46.998134,-2.183648
-67.566948,46.510150,-2.176731
-67.906894,46.019527,-2.169769
-68.243582,45.526303,-2.162759
-68.576949,45.030519,-2.155701
-68.906927,44.532214,-2.148592
-69.233452,44.031426,-2.141431
-69.556457,43.528197,-2.134216
-69.875876,43.022564,-2.126945
-70.191645,42.514568,-2.119616
-70.503696,42.004249,-2.112229
-70.811966,41.491645,-2.104781
-71.116386,40.976797,-2.097270
-71.416893,40.459743,-2.089695
-71.713420,39.940523,-2.082054
-72.005901,39.419177,-2.074346
-72.294271,38.895744,-2.066568
-72.578463,38.370264,-2.058719
-72.858413,37.842776,-2.050797
-73.134054,37.313320,-2.042801
-73.405321,36.781935,-2.034728
-73.672148,36.248661,-2.026578
-73.934469,35.713536,-2.018347
-74.192218,35.176602,-2.010036
-74.445329,34.637896,-2.001641
-74.693738,34.097460,-1.993162
-74.937377,33.555331,-1.984596
-75.176182,33.011550,-1.975943
-75.410087,32.466157,-1.967199
-75.639025,31.919189,-1.958364
-75.862931,31.370689,-1.949437
-76.081740,30.820693,-1.940415
-76.295385,30.269243,-1.931297
-76.503801,29.716378,-1.922081
-76.706922,29.162136,-1.912766
-76.904682,28.606558,-1.903350
-77.097016,28.049684,-1.893832
-77.283858,27.491552,-1.884211
-77.465141,26.932202,-1.874485
-77.640801,26.371674,-1.864653
-77.810771,25.810007,-1.854713
-77.974987,25.247240,-1.844664
-78.133381,24.683414,-1.834506
-78.285888,24.118567,-1.824236
-78.432443,23.552739,-1.813855
-78.572979,22.985970,-1.803360
-78.707432,22.418299,-1.792751
-78.835734,21.849766,-1.782028
